,Timestamp,Node ID,X Position,Y Position,Speed,Distance DL,Distance UL,Throughput DL,Throughput UL,Spectral Efficiency DL,Spectral Efficiency UL,Fading DL,Fading UL,Useful Throughput DL,Throughput UL.1
25,0.3,5.0,0.4,77.53,14.0,77.53103185176887,77.53103185176887,38.49800046882106,12.372954866188426,19.24900023441053,12.255770144581005,1.1866821170344577,1.2045721729007917,26.56362032348653,8.537338857670012
26,0.3,6.0,1.6,28.88,13.1,28.924287372379638,28.924287372379638,44.78924325000295,20.97850806286919,22.394621625001474,16.1204603503218,0.9622120707092219,1.019205305266616,30.90457784250203,14.47517056337974
27,0.3,7.0,62.82,51.6,13.95,81.29521757151524,81.29521757151524,37.55929542443952,12.724791933419947,18.77964771221976,12.361173694140469,1.0883793413724914,1.0511528600192894,25.91591384286326,8.780106434059762
28,0.3,8.0,48.4,83.26,10.31,96.30569868912224,96.30569868912224,36.76210430505778,12.035543410140386,18.38105215252889,12.059045990622066,1.1146734436664214,1.2323158824134581,25.365851970489864,8.304524952996866
29,0.3,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,37.08968052610828,11.412561919410868,18.54484026305414,11.5127690670012,1.0810731409266632,0.9472388164547613,25.59187956301471,7.874667724393498
30,0.4,0.0,48.4,72.7,13.33,87.33756351078269,87.33756351078269,38.389849628682605,12.813937479841949,19.194924814341302,12.48740645690822,1.0113385248793076,1.0595391159647738,26.488996243790996,8.841616861090944
31,0.4,1.0,46.52,98.4,14.23,108.84241085165289,108.84241085165289,36.973179385418355,12.420546330788385,18.486589692709178,12.09066530179491,0.9011689224018448,0.9704822372236842,25.511493775938664,8.570176968243985
32,0.4,2.0,79.04,1.6,12.92,79.05619267331309,79.05619267331309,39.44213616097539,13.54534212139034,19.721068080487694,12.754192967597831,1.0411241069797514,0.9735713064743232,27.215073951073016,9.346286063759331
33,0.4,3.0,101.6,66.61,15.62,121.48848546261492,121.48848546261492,35.44613721605688,11.096249249402263,17.72306860802844,11.482273143121645,0.9818469687810657,1.057319609380695,24.457834679079244,7.656411982087561
34,0.4,4.0,29.59,51.6,12.25,59.4821662349313,59.4821662349313,38.87474883278725,14.840699300964712,19.437374416393627,13.392745158986177,0.9380719283633291,1.0971034650236855,26.8235766946232,10.240082517665652
35,0.4,5.0,0.4,76.13,13.99,76.13105082684724,76.13105082684724,37.99330628076836,12.898803404251145,18.99665314038418,12.457524139845852,0.974682556944507,1.1091110418462775,26.215381333730164,8.900174348933291
36,0.4,6.0,1.6,30.15,12.65,30.19242454656466,30.19242454656466,44.620196735187086,19.048228380009682,22.310098367593543,15.365988004253323,1.039733246962976,1.0122553786085158,30.787935747279082,13.143277582206679
37,0.4,7.0,61.52,51.6,13.05,80.29489647542987,80.29489647542987,38.26683154689654,12.606366876069156,19.13341577344827,12.211548083390785,1.0950584419280336,1.06200595608097,26.404113767358613,8.698393144487717
38,0.4,8.0,48.4,82.24,10.24,95.42524613539123,95.42524613539123,37.25901674455139,11.425204668366534,18.629508372275694,11.666148175772312,1.2031654811323444,1.0257886859500651,25.708721553740453,7.883391221172908
39,0.4,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,37.007177075022334,11.603345505131017,18.50358853751117,11.696707785680015,1.0746444030208824,0.988943454565366,25.53495218176541,8.006308398540401
40,0.5,0.0,48.4,71.4,12.97,86.25844886154631,86.25844886154631,37.96921164338182,13.206418974635504,18.984605821690913,12.572098821110773,1.0456082873758865,1.0712034707453106,26.198756033933456,9.112429092498498
41,0.5,1.0,47.94,98.4,14.22,109.45685725435386,109.45685725435386,37.21806469841514,12.501744644906013,18.60903234920757,12.271534508488658,0.987322011134863,1.0625347361525161,25.680464641906447,8.626203804985149
42,0.5,2.0,77.75,1.6,12.98,77.76646127991167,77.76646127991167,39.16584815123047,13.583030916822713,19.582924075615235,12.900000866761989,1.0059586695628207,1.0772063200908133,27.02443522434902,9.37229133260767
43,0.5,3.0,101.6,68.17,15.68,122.35076174670918,122.35076174670918,36.243960934898766,11.153101218892854,18.121980467449383,11.628009125659474,1.0334199852372055,1.1567160294634924,25.008333045080146,7.695639841036068
44,0.5,4.0,28.36,51.6,12.31,58.87995923911631,58.87995923911631,39.661034820311805,14.279383331938421,19.830517410155903,13.126377929579288,1.0694137607644345,1.1246936841270996,27.366114026015147,9.85277449903751
45,0.5,5.0,0.4,74.73,14.05,74.73107051287303,74.73107051287303,37.41620285851109,12.770530945710805,18.708101429255546,12.253523509749678,0.9762562909274585,1.0748515970938861,25.817179972372653,8.811666352540454
46,0.5,6.0,1.6,31.37,12.2,31.410776813062103,31.410776813062103,44.39116701104347,19.60835342124405,22.195583505521736,15.539592042712055,1.046860258856408,1.0266923116697007,30.629905237619994,13.529763860658392
47,0.5,7.0,60.3,51.6,12.15,79.36403467566402,79.36403467566402,36.289996252721,12.231591563624464,18.144998126360502,12.049299841723192,0.9639661881218388,1.0217914535105712,25.040097414377488,8.43979817890088
48,0.5,8.0,48.4,81.24,10.03,94.56477991303105,94.56477991303105,36.9533955650664,11.967708240676062,18.4766977825332,12.005498048490006,1.0431559300468438,1.0939660614857492,25.497842939895815,8.257718686066482
49,0.5,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,36.90543946192148,11.781830562721012,18.452719730960744,11.729853060749175,1.0480084183013711,1.0647528222285534,25.464753228725822,8.129463088277499
50,0.6,0.0,48.4,70.15,12.55,85.22665369472159,85.22665369472159,38.09872170364333,13.37296573943917,19.049360851821664,12.707861219318419,1.023982348918817,1.0738942419877169,26.288117975513895,9.227346360213026
51,0.6,1.0,49.37,98.4,14.28,110.09067580862605,110.09067580862605,36.97370195317548,12.237112900239866,18.48685097658774,12.06249823485695,1.000795778739034,1.0882024990933263,25.511854347691077,8.443607901165507
52,0.6,2.0,76.45,1.6,13.01,76.46674113626133,76.46674113626133,39.79276382461046,13.949864650199187,19.89638191230523,12.92978202351522,1.0831591085679142,0.971582948797853,27.457007038981217,9.625406608637437
53,0.6,3.0,101.6,69.74,15.7,123.2324129439978,123.2324129439978,36.32240548021827,11.068245551684157,18.161202740109136,11.524958398956196,1.0361441610747348,1.076391208382178,25.062459781350604,7.637089430662067
54,0.6,4.0,27.12,51.6,12.33,58.29283317870217,58.29283317870217,39.44700823764899,14.139071796172516,19.723504118824494,12.849945251327146,0.9975154736278083,0.9281678991208303,27.2184356839778,9.755959539359035
55,0.6,5.0,0.4,73.32,14.07,73.32109109935557,73.32109109935557,37.62533939640668,13.338750146160036,18.812669698203344,12.720855052555478,1.081434439027795,1.101262557840595,25.961484183520607,9.203737600850424
56,0.6,6.0,1.6,32.54,11.77,32.57931245437816,32.57931245437816,44.60848977085759,19.547750319669838,22.304244885428794,15.488066637935836,0.9955114421434785,1.0267300581732193,30.779857941891734,13.487947720572187
57,0.6,7.0,59.18,51.6,11.25,78.51644668475515,78.51644668475515,38.24239151642995,12.17539191471214,19.121195758214974,11.86210806496398,1.1072297642811184,0.9946204492581672,26.387250146336665,8.401020421151376
58,0.6,8.0,48.4,80.25,9.89,93.71564703932847,93.71564703932847,35.870179605104326,12.296874702423182,17.935089802552163,12.099397959814912,1.0001980270813102,1.1425999560878848,24.750423927521986,8.484843544671994
59,0.6,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,36.63960804152762,11.428306402711453,18.319804020763815,11.526014579161336,1.0501068561538491,1.0127741688213214,25.281329548654057,7.885531417870902
60,0.7,0.0,48.4,68.94,12.1,84.23350639739509,84.23350639739509,38.74294725229351,13.040938689495562,19.371473626146756,12.51145717976453,1.0683868789420052,1.0275868840945985,26.73263360408252,8.998247695751937
61,0.7,1.0,50.8,98.4,14.31,110.73933357213235,110.73933357213235,37.748286440618095,12.341277316584454,18.874143220309048,11.986775042033445,1.0169267421785304,1.0041832702193025,26.046317644026484,8.515481348443274
62,0.7,2.0,75.15,1.6,12.93,75.16703067169809,75.16703067169809,39.11433507535729,13.34815176970765,19.557167537678644,12.543728310710469,1.0061008893923988,0.9421787336737435,26.988891201996523,9.210224721098276
63,0.7,3.0,101.6,71.31,15.62,124.12766049515314,124.12766049515314,35.97924365913269,11.421610626886444,17.98962182956635,11.592177903712468,0.9879034464744954,1.069674891392667,24.82567812480156,7.880911332551646
64,0.7,4.0,25.9,51.6,12.25,57.735344460737394,57.735344460737394,39.58190537704268,14.537178621498796,19.790952688521344,13.053737551992027,0.9868892464018449,0.9904936633036684,27.311514710159447,10.030653248834168
65,0.7,5.0,0.4,71.92,13.99,71.92111233845038,71.92111233845038,37.89185876138083,12.950933178467922,18.94592938069042,12.401090791631082,0.9773008004345692,1.0600920215947496,26.145382545352774,8.936143893142866
66,0.7,6.0,1.6,33.68,11.32,33.71798333234062,33.71798333234062,43.43447973188841,18.74730444197026,21.717239865944205,15.013297777361803,0.9561469188033328,0.9731149590737095,29.969791015003,12.93564006495948
67,0.7,7.0,58.14,51.6,10.35,77.73557486762415,77.73557486762415,37.62308030110757,12.515124587835734,18.811540150553785,11.925656695601498,1.168542596869408,0.94540374490548,25.959925407764224,8.635435965606655
68,0.7,8.0,48.4,79.29,9.58,92.8949089024797,92.8949089024797,36.424764918820074,11.522346885215208,18.212382459410037,11.469912675932623,0.9683277246877834,1.0542593231630102,25.133087793985847,7.950419350798493
69,0.7,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,37.42227662234579,12.512488611154753,18.7111383111729,12.164973257317014,1.0935608554043148,1.1823248038576275,25.821370869418594,8.633617141696778
70,0.8,0.0,48.4,67.77,11.65,83.2786461225205,83.2786461225205,38.35927197260271,13.061782772736255,19.179635986301356,12.538936679403845,0.9949763550842073,1.0442087820631116,26.46789766109587,9.012630113188015
71,0.8,1.0,52.22,98.4,14.22,111.39788328330124,111.39788328330124,36.91062005819216,12.555539144696455,18.45531002909608,12.305030205697161,0.989994776314625,1.0840830489948712,25.46832784015259,8.663322009840554
72,0.8,2.0,73.85,1.6,13.04,73.86733039713835,73.86733039713835,39.514932351174444,13.935481570596194,19.757466175587226,12.99277798265159,1.0255744191491778,0.9855196276273099,27.265303322310366,9.615482283711373
73,0.8,3.0,101.6,72.88,15.73,125.0362123546615,125.0362123546615,36.02168317145956,10.503704956708118,18.01084158572978,11.238287143023589,1.0283991821366016,0.9921375549738295,24.854961388307096,7.247556420128601
74,0.8,4.0,24.66,51.6,12.36,57.18982077258155,57.18982077258155,39.488854165066975,13.957611477910206,19.744427082533488,12.867808832212043,0.996911821971264,0.995042097556715,27.247309373896208,9.630751919758044
75,0.8,5.0,0.4,70.51,14.1,70.51113458170987,70.51113458170987,37.3193598088586,12.031149198831837,18.6596799044293,11.81565321884267,1.033809715383999,0.8556483156304625,25.750358268112432,8.301492947193966
76,0.8,6.0,1.6,34.77,10.89,34.80679387705797,34.80679387705797,43.87382488188004,19.789522384505833,21.93691244094002,15.580483283274333,0.9778174701949499,1.1270471084648288,30.272939168497224,13.654770445309023
77,0.8,7.0,57.2,51.6,9.45,77.03505695460996,77.03505695460996,37.524625696566076,12.50100594906577,18.762312848283038,12.072129880185704,1.0719214381728095,1.0042880008504396,25.891991730630586,8.625694104855379
78,0.8,8.0,48.4,78.37,9.25,92.11089457822024,92.11089457822024,37.1940156596254,12.022089750522074,18.597007829812704,11.81628565272103,0.9974760887962568,1.0405502898790482,25.663870805141524,8.29524192786023
79,0.8,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,37.28035656696423,12.295371171809357,18.640178283482115,12.04325332839524,1.0684289962791387,1.063720057562325,25.72344603120532,8.483806108548455
80,0.9,0.0,48.4,66.65,11.2,82.36979118584678,82.36979118584678,38.44995721721641,12.731204000656607,19.224978608608204,12.274930449942168,1.0245787501472476,0.986924175668914,26.530470479879316,8.784530760453057
81,0.9,1.0,53.65,98.4,14.33,112.07534296177728,112.07534296177728,37.72644694696066,12.1192813472913,18.863223473480332,12.02851665368111,1.026842398404966,1.037450578346707,26.03124839340285,8.362304129630997
82,0.9,2.0,72.55,1.6,13.02,72.56764086009686,72.56764086009686,38.79255787891863,14.34284754163164,19.396278939459314,13.17394315793576,1.012104661239081,1.0462839004394346,26.76686493645385,9.896564803725829
83,0.9,3.0,101.6,74.45,15.71,125.95778062509677,125.95778062509677,36.77524396449211,11.108746249277338,18.387621982246056,11.441935010536307,1.089664762056503,0.976993292862773,25.374918335499554,7.6650349120013646
84,0.9,4.0,23.44,51.6,12.24,56.67445279841703,56.67445279841703,39.87326241982196,14.734999011899678,19.93663120991098,13.274632058090756,1.0695073266200252,1.0525002097103686,27.512551069677155,10.167149318210779
85,0.9,5.0,0.4,69.1,14.08,69.10115773270373,69.10115773270373,37.95630514076091,12.323240618222028,18.978152570380455,11.925763269017201,1.0713886609213232,0.9503738688836407,26.189850547125022,8.503036026573199
86,0.9,6.0,1.6,35.81,10.44,35.84572638404752,35.84572638404752,43.491534855976276,18.23941467515544,21.745767427988138,14.916609439102334,0.9944772659443125,0.948418149121073,30.009159050623623,12.585196125857253
87,0.9,7.0,56.23,51.6,9.65,76.31757923309674,76.31757923309674,36.47599606731794,12.347277947225347,18.23799803365897,12.019975130764704,0.9333426313916593,1.0258994262002534,25.16843728644938,8.519621783585489
88,0.9,8.0,48.4,77.47,8.99,91.34637869122125,91.34637869122125,37.36619361716786,12.608200262196279,18.68309680858393,12.005579505257941,1.1252665842346912,1.0987730808041962,25.78267359584582,8.699658180915431
89,0.9,9.0,0.4,78.12,10.69,78.12102405882811,78.12102405882811,36.91257132323809,11.921592801372805,18.456285661619045,11.823012428720428,1.018571759654984,1.0369921866314864,25.46967421303428,8.225899032947234
90,1.0,0.0,48.4,65.58,10.75,81.5064193790894,81.5064193790894,38.313210420248254,13.312105716512596,19.156605210124127,12.712643822801903,1.0594353304209678,1.0096887253461635,26.43611518997129,9.18535294439369
91,1.0,1.0,55.08,98.4,14.31,112.76686747444926,112.76686747444926,36.94357838945217,12.079473474950216,18.471789194726085,12.055373320142046,1.0285262549810095,1.0335226557977386,25.491069088721996,8.334836697715648
92,1.0,2.0,71.26,1.6,12.86,71.27796012793857,71.27796012793857,39.671136755079864,14.575114242070084,19.835568377539936,13.355491366053057,1.0462796516165018,1.037933219763876,27.373084361005105,10.056828827028356
93,1.0,3.0,101.6,76.01,15.64,126.8860910423203,126.8860910423203,35.98387406276688,10.63893170324042,17.99193703138344,11.245873344894298,1.0125511303584567,0.9891586886785768,24.828873103309146,7.340862875235889
94,1.0,4.0,22.26,51.6,11.79,56.19668673507362,56.19668673507362,39.04766823794959,15.166836275938143,19.523834118974797,13.518488645935696,0.921315171455677,1.1083417916199696,26.94289108418522,10.46511703039732
95,1.0,5.0,0.4,67.7,14.01,67.70118167358676,67.70118167358676,38.4654864231013,12.947334976292517,19.23274321155065,12.34808894061932,1.1537581129462018,0.9997765297240142,26.541185631939896,8.933661133641836
96,1.0,6.0,1.6,36.81,9.99,36.8447567504523,36.8447567504523,43.99933378607201,17.959030502418166,21.999666893036004,14.987274031981528,0.9881660050174179,1.0458565273192606,30.359540312389683,12.391731046668532
97,1.0,7.0,55.25,51.6,9.8,75.59842921648571,75.59842921648571,38.30232631051416,12.611170081420681,19.15116315525708,12.282186969192,1.086493504934403,1.010285743892351,26.42860515425477,8.70170735618027
98,1.0,8.0,48.4,76.61,8.6,90.61816650098368,90.61816650098368,37.405856799580064,12.099934941490567,18.702928399790032,11.967695895856817,1.1364428892427445,1.0441233081807133,25.81004119171024,8.34895510962849
99,1.0,9.0,0.4,77.05,10.63,77.05103827983112,77.05103827983112,36.973168863487345,12.207330205299481,18.486584431743672,12.10181728411852,1.063187877251492,1.1195609747269033,25.511486515806265,8.423057841656641
100,1.1,0.0,48.4,64.55,10.3,80.68000061973227,80.68000061973227,38.70708384021353,13.847512335729743,19.353541920106764,12.919565778530727,1.032104498867394,1.0598312244930876,26.707887849747333,9.554783511653522
101,1.1,1.0,56.51,98.4,14.24,113.47219967904032,113.47219967904032,38.09275671205154,11.788001107007725,19.04637835602577,11.725661187313028,1.1367833973952606,0.9264240056299702,26.284002131315557,8.13372076383533
102,1.1,2.0,70.01,1.6,12.47,70.02828071572227,70.02828071572227,39.48693981805489,14.166745557665354,19.743469909027446,13.030893012822855,0.965820549340196,1.016560697101873,27.245988474457874,9.775054434789094
103,1.1,3.0,101.6,77.58,15.69,127.83276731730403,127.83276731730403,35.90878328617171,10.422668669738634,17.95439164308586,11.037974020728623,1.12162528878301,0.9369861960257513,24.77706046745848,7.191641382119657
104,1.1,4.0,21.13,51.6,11.34,55.75873832862433,55.75873832862433,40.262485251076235,14.724756156267713,20.131242625538118,13.351259814291765,0.9525063315359871,1.0958944150137242,27.781114823242604,10.160081747824721
105,1.1,5.0,0.4,66.29,14.1,66.29120680753972,66.29120680753972,38.08729062073915,13.336082028121751,19.043645310369573,12.568670548291985,1.0246580269472478,1.0789720883676615,26.28023052831001,9.201896599404007
106,1.1,6.0,1.6,37.76,9.54,37.79388310295728,37.79388310295728,43.73248219598026,18.967336541221957,21.86624109799013,15.31735494738176,1.0458705595721782,1.0828775221277054,30.175412715226376,13.08746221344315
107,1.1,7.0,54.26,51.6,9.93,74.87795136086457,74.87795136086457,37.93649633128056,12.633824442612088,18.968248165640283,12.20487556483736,1.08524432469047,0.9953699525519875,26.176182468583583,8.71733886540234
108,1.1,8.0,48.4,75.78,8.28,89.91756446879553,89.91756446879553,37.08482475714441,11.81855104977627,18.542412378572205,11.697932164454288,1.0508566875214247,1.0195763809428107,25.58852908242964,8.154800224345625
109,1.1,9.0,0.4,75.99,10.65,75.99105276280885,75.99105276280885,37.10114823897993,11.868276413347862,18.550574119489966,11.843866646204807,1.1431873846320426,1.023896112547486,25.59979228489615,8.189110725210027
110,1.2,0.0,48.4,63.56,9.85,79.89013455990671,79.89013455990671,38.55798143586467,13.146629041727705,19.278990717932334,12.69213248810087,1.014646688496668,1.1140037488171133,26.60500719074662,9.071174038792114
111,1.2,1.0,57.94,98.4,14.29,114.19108371497313,114.19108371497313,36.58449060679522,11.83062515332565,18.29224530339761,12.018886465577507,0.9931105537205079,1.0456787770819906,25.2432985186887,8.163131355794699
112,1.2,2.0,68.81,1.6,12.06,68.82859943366566,68.82859943366566,40.04233876253578,14.197176061210726,20.021169381267892,12.982993311893969,1.0086866986808969,0.9765244001107871,27.629213746149688,9.7960514822354
113,1.2,3.0,101.6,79.15,15.73,128.79162433947326,128.79162433947326,35.86222930810382,10.663248465104493,17.93111465405191,11.321361389599478,1.022125594436277,1.020437804632557,24.74493822259163,7.3576414409221
114,1.2,4.0,20.03,51.6,10.91,55.351250211716085,55.351250211716085,40.546685132247,13.546714774333363,20.2733425661235,12.780126322855532,1.1200940768855372,0.9763335887790032,27.97721274125043,9.34723319429002
115,1.2,5.0,0.4,64.89,13.99,64.89123284389039,64.89123284389039,39.524253659777976,14.189647090811885,19.762126829888988,13.111281547167811,1.169911084200428,1.090439965898974,27.271735025246805,9.790856492660199
116,1.2,6.0,1.6,38.67,9.09,38.7030864402311,38.7030864402311,42.56844223953573,18.62032434756901,21.284221119767867,15.123589475052682,0.9225064093658408,1.0372482827664058,29.372225145279653,12.848023799822615
117,1.2,7.0,53.25,51.6,10.12,74.14932568810049,74.14932568810049,37.30677415458382,13.174953932508755,18.653387077291914,12.58271901514593,0.9656677389563046,1.1177238918130639,25.74167416666284,9.09071821343104
118,1.2,8.0,48.4,74.97,8.07,89.23598433367562,89.23598433367562,37.340319798646846,12.003857726357774,18.670159899323426,11.972545134746484,1.0002476405218679,1.147188213430881,25.764820661066327,8.282661831186864
119,1.2,9.0,0.4,74.9,10.88,74.90106808317222,74.90106808317222,37.97499031942017,12.020221666260314,18.987495159710086,11.976628553974935,1.1788774287922412,1.051744758092155,26.20274332039991,8.293952949719616
120,1.3,0.0,48.4,62.62,9.4,79.14432639172564,79.14432639172564,38.547217770830045,12.576626656576947,19.273608885415026,12.343503573281902,1.0268066659134631,0.9368716252843524,26.59758026187273,8.677872393038093
121,1.3,1.0,59.36,98.4,14.29,114.91809953179701,114.91809953179701,37.55369152458474,11.616236940742983,18.77684576229237,11.87011145793755,1.012670852664946,1.0239228842092727,25.912047151963467,8.015203489112658
122,1.3,2.0,67.65,1.6,11.61,67.6689182712418,67.6689182712418,40.18335631434322,15.468295166131535,20.09167815717161,13.811621201936958,0.9876025591674923,1.0792778714731868,27.72651585689682,10.673123664630758
123,1.3,3.0,101.6,80.72,15.67,129.76239208645933,129.76239208645933,36.23992966029413,11.470643304995766,18.119964830147065,11.814745617974191,1.0521488415140035,1.1852577655477254,25.00555146560295,7.914743880447078
124,1.3,4.0,18.99,51.6,10.46,54.983452965414976,54.983452965414976,39.59766747194657,15.249739220310945,19.79883373597329,13.66752162040491,1.0692367701801377,1.071189626566002,27.322390555643135,10.522320062014552
125,1.3,5.0,0.4,63.49,14.0,63.49126002844801,63.49126002844801,38.617448173583824,13.602158235410329,19.308724086791912,12.858092350247672,1.052485116813299,1.100525983045819,26.646039239772836,9.385489182433124
126,1.3,6.0,1.6,39.54,8.64,39.57235904011789,39.57235904011789,42.56039078670322,17.399895959971435,21.28019539335161,14.688254246000387,0.9905756698915885,0.9326433230317129,29.36666964282522,12.005928212380288
127,1.3,7.0,52.21,51.6,10.34,73.40602223251169,73.40602223251169,38.873259428304586,13.334085779272483,19.436629714152293,12.754201247142833,1.1266548642644945,1.1588986032178221,26.822549005530156,9.200519187698013
128,1.3,8.0,48.4,74.2,7.75,88.59006716331126,88.59006716331126,36.760032662033076,12.159085842276003,18.380016331016538,11.997145374362542,1.0178086235699446,1.0349203072705901,25.364422536802817,8.38976923117044
129,1.3,9.0,0.4,73.82,10.8,73.82108370919515,73.82108370919515,38.30337689322564,11.440895141916107,19.151688446612823,11.804966099443444,1.2117469529020126,1.079225254369744,26.42933005632569,7.894217647922113
130,1.4,0.0,48.4,61.73,8.95,78.44203528721064,78.44203528721064,38.681598146214135,13.033570988742987,19.340799073107068,12.630128108474885,1.117266656360915,1.0446238065319493,26.69030272088775,8.99316398223266
131,1.4,1.0,60.79,98.4,14.23,115.66323573201645,115.66323573201645,36.49444962118087,12.050571703348373,18.247224810590435,12.084042341754001,1.0145249398241143,1.0177629487839346,25.181170238614794,8.314894475310377
132,1.4,2.0,66.53,1.6,11.16,66.54923665978446,66.54923665978446,40.145190851945436,15.175958904860355,20.072595425972718,13.598830280892088,1.094321454392171,1.0019947692359927,27.70018168784235,10.471411644353644
