,Timestamp,Node ID,X Position,Y Position,Speed,Distance DL,Distance UL,Throughput DL,Throughput UL,Spectral Efficiency DL,Spectral Efficiency UL,Fading DL,Fading UL,Useful Throughput DL,Throughput UL.1
0,0.1,0.0,48.4,76.76,13.72,90.74501418810844,90.74501418810844,37.27580172578424,12.301058143816379,18.63790086289212,12.106408880762878,1.0553255715570768,1.0823960464648468,25.720303190791125,8.4877301192333
1,0.1,1.0,42.23,98.4,14.35,107.07909646611704,107.07909646611704,37.66807410518968,12.664804014612532,18.83403705259484,12.39307997260974,1.0635461847550667,1.131492699272015,25.990971132580874,8.738714770082646
2,0.1,2.0,82.93,1.6,13.05,82.94543326790212,82.94543326790212,38.20233321602604,12.403147879044393,19.101166608013024,12.248285416750548,1.036858839534293,0.9719340191455234,26.359609919057966,8.55817203654063
3,0.1,3.0,101.6,61.91,15.75,118.97650230192514,118.97650230192514,36.4243879814901,10.439087273609273,18.21219399074505,11.223324922866786,1.0283077730085204,1.0179036391225786,25.132827707228167,7.202970218790398
4,0.1,4.0,33.27,51.6,12.38,61.39587038229852,61.39587038229852,40.27514500460227,15.554562146118466,20.137572502301136,13.717794402570252,1.1277837660771588,1.1338849061918126,27.789850053175567,10.73264788082174
5,0.1,5.0,0.4,80.33,14.12,80.33099588577251,80.33099588577251,39.21562454732142,12.945858651632584,19.60781227366071,12.437161073376696,1.0957755817919272,0.9621745550005171,27.058780937651775,8.932642469626481
6,0.1,6.0,1.6,26.219999999999995,13.67,26.26877233522724,26.26877233522724,45.578222236684105,19.288327055534197,22.789111118342053,15.372625754099785,1.0997736132045524,0.9069513718691378,31.44897334331203,13.308945668318595
7,0.1,7.0,65.7,51.6,15.75,83.54070863956089,83.54070863956089,37.936881306666876,12.065016350625596,18.968440653333438,12.005672822679655,1.081835716464195,0.9493376197400125,26.17644810160014,8.32486128193166
8,0.1,8.0,48.4,83.26,10.31,96.30569868912224,96.30569868912224,37.57825013787134,12.517371793576501,18.789125068935675,12.372230358250158,0.9273285226824749,1.0674617993652906,25.928992595131227,8.636986537567786
9,0.1,9.0,0.4,78.12000000000002,10.69,78.12102405882811,78.12102405882811,39.192880033945386,13.561007897687206,19.596440016972693,12.676358363088502,1.0404084773798306,1.055276538153827,27.043087223422315,9.357095449404172
10,0.2,0.0,48.4,75.39,13.66,89.58912936288644,89.58912936288644,38.493530055017814,11.715836505507376,19.24676502750891,12.030546126788215,1.127801208421354,1.0151186104035443,26.560535737962294,8.08392718880009
11,0.2,1.0,43.66,98.4,14.29,107.65108266989236,107.65108266989236,38.37614375561585,11.993669487512843,19.188071877807925,12.141722502345862,1.1396959398070632,1.1360893372835739,26.479539191374936,8.27563194638386
12,0.2,2.0,81.62999999999998,1.6,12.99,81.64567900385175,81.64567900385175,37.1991567865592,12.594648366222167,18.5995783932796,12.550040429348234,0.8845250196725077,1.1254192338973223,25.667418182725847,8.690307372693294
13,0.2,3.0,101.6,63.48,15.69,119.80096159881188,119.80096159881188,36.719701313091676,10.422769559932766,18.35985065654584,11.12671210866411,1.0618134247081978,1.0143496914486043,25.336593906033254,7.191710996353608
14,0.2,4.0,32.04,51.6,12.32,60.73813958296714,60.73813958296714,39.13748050835558,15.223837895834865,19.568740254177794,13.747599985553856,0.9044334754049824,1.0630121502551015,27.004861550765348,10.504448148126055
15,0.2,5.0,0.4,78.93,14.06,78.93101354980817,78.93101354980817,40.05798090781294,13.435065637222282,20.02899045390647,12.72517120957022,1.0794811003678677,1.0429292892843338,27.640006826390923,9.270195289683373
16,0.2,6.0,1.6,27.57,13.55,27.616388250457373,27.616388250457373,43.83881458660849,19.706402714767613,21.919407293304246,15.55600935692998,0.9786844964910547,0.9532009824246696,30.248782064759858,13.597417873189652
17,0.2,7.0,64.22,51.6,14.85,82.38184508737346,82.38184508737346,38.964414627502315,13.268142225414959,19.482207313751157,12.760149315090667,1.1325963664599992,1.0207009801962572,26.885446092976597,9.155018135536322
18,0.2,8.0,48.4,83.26,10.31,96.30569868912224,96.30569868912224,37.41197000781269,13.12455932186242,18.705985003906346,12.7589010200506,0.938059207777395,1.0906690897874554,25.814259305390756,9.05594593208507
19,0.2,9.0,0.4,78.12000000000002,10.69,78.12102405882811,78.12102405882811,38.59974073417801,13.20501886969411,19.299870367089007,12.752646541109515,0.9957906894456627,1.0493496739995796,26.633821106582825,9.111463020088935
20,0.3,0.0,48.4,74.03,13.6,88.4477297617073,88.4477297617073,38.41383173910238,12.29199592391063,19.20691586955119,12.254917554326228,1.1486765511123527,1.0567330018836516,26.505543899980637,8.481477187498333
21,0.3,1.0,45.09,98.4,14.29,108.23893985068406,108.23893985068406,37.155028923437726,11.394427028857354,18.577514461718863,11.892872095647467,1.0128147134164645,1.0459234749984152,25.636969957172028,7.862154649911574
22,0.3,2.0,80.34,1.6,12.94,80.35593070831798,80.35593070831798,38.25058049325147,13.10586115481679,19.125290246625738,12.690235643217816,1.0478016538646104,1.1127092006794184,26.392900540343515,9.043044196823585
23,0.3,3.0,101.6,65.04,15.63,120.63482747531909,120.63482747531909,35.504746221601735,10.186321638491355,17.75237311080087,11.052748774738397,0.9739500832544946,1.0304912374623858,24.498274892905197,7.028561930559034
24,0.3,4.0,30.81,51.6,12.26,60.09838683359146,60.09838683359146,39.70007098994332,14.684442363236379,19.85003549497166,13.363696175329645,1.025981954525728,0.9679371689629648,27.393048983060886,10.1322652306331
